timestamp,datetime,instrument_name,underlying_price,forward_price,mark_iv,bid_iv,ask_iv,bid_price,ask_price,mid_price,mark_price,last_price,open_interest,volume,creation_timestamp
1748918019373,2025-06-03 10:33:39,BTC-29AUG25-180000-C,108012.2588888889,106132.16,52.11,,,0.0026,0.0029,0.00275,0.00273792,0.0021,44.4,0.1,1748918018496
1748918019373,2025-06-03 10:33:39,BTC-27MAR26-70000-P,112215.37,106132.16,51.7,,,0.028,0.031,0.0295,0.02951388,0.029,236.9,1.9,1748918018496
1748918019373,2025-06-03 10:33:39,BTC-26SEP25-260000-C,108631.85,106132.16,60.88,,,0.0008,0.001,0.0009,0.00089325,0.0009,594.3,12.1,1748918018496
1748918019373,2025-06-03 10:33:39,BTC-26DEC25-160000-P,110448.13,106132.16,49.75,,,0.423,0.568,0.4955,0.48630044,0.4881,101.0,0.0,1748918018496
1748918019373,2025-06-03 10:33:39,BTC-20JUN25-107000-P,106502.375,106132.16,40.35,,,0.0365,0.0375,0.037,0.03742366,0.0355,11.2,0.5,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-13JUN25-114000-C,106358.54,106132.16,39.47,,,0.005,0.0055,0.00525,0.00517979,0.005,299.5,30.3,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-29AUG25-145000-C,108012.2588888889,106132.16,47.44,,,0.0125,0.0135,0.013,0.01297822,0.012,25.9,0.7,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-27JUN25-45000-P,106640.15,106132.16,117.58,,,,0.0002,,0.0001259,0.0001,1135.9,0.0,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-29AUG25-140000-C,108012.2588888889,106132.16,47.05,,,0.0165,0.0175,0.017,0.01692533,0.0165,115.7,28.3,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-27MAR26-80000-P,112215.37,106132.16,50.09,,,0.0485,0.0505,0.0495,0.04943683,0.048,536.7,1.0,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-26SEP25-170000-P,108631.85,106132.16,50.31,,,0.5155,0.6435,0.5795,0.57329937,0.968,2.2,0.0,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-3JUN25-102000-P,106141.18876171448,106132.16,45.57,,,,0.0002,,6.3e-07,0.0001,47.7,28.1,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-26DEC25-300000-P,110448.13,106132.16,58.95,,,,,,1.7190615,2.56,0.1,0.0,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-20JUN25-100000-C,106502.375,106132.16,40.81,,,0.0695,0.0785,0.074,0.07310172,0.0772,1.0,0.0,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-13JUN25-100000-C,106361.57,106132.16,40.06,,,0.0645,0.0675,0.066,0.06614355,0.057,10.3,0.1,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-26DEC25-260000-P,110448.13,106132.16,56.88,,,,,,1.35936496,,0.0,0.0,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-26DEC25-40000-P,110451.16,106132.16,68.84,,,0.0025,0.0032,0.00285,0.00284279,0.0028,283.3,15.0,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-13JUN25-140000-P,106361.57,106132.16,63.16,,,0.31,0.327,0.3185,0.31637389,,0.0,0.0,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-25JUL25-96000-P,107237.77,106132.16,44.75,,,0.0245,0.025,0.02475,0.02466137,0.0245,215.9,17.4,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-13JUN25-107000-C,106361.57,106132.16,38.7,,,0.023,0.0235,0.02325,0.02304959,0.023,458.3,203.9,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-20JUN25-85000-P,106502.375,106132.16,53.97,,,0.0011,0.0012,0.00115,0.00108844,0.0011,62.7,0.9,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-3JUN25-106000-P,106141.18876171448,106132.16,28.38,,,0.0019,0.0024,0.00215,0.00220239,0.0022,23.0,25.4,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-13JUN25-145000-P,106361.57,106132.16,69.19,,,0.3565,0.3775,0.367,0.36335803,,0.0,0.0,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-27JUN25-82000-P,106640.15,106132.16,54.42,,,0.0014,0.0016,0.0015,0.00144893,0.0015,115.7,2.4,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-25JUL25-126000-P,107237.77,106132.16,45.08,,,0.1475,0.246,0.19675,0.19192505,,0.0,0.0,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-20JUN25-95000-P,106502.375,106132.16,43.96,,,0.0048,0.005,0.0049,0.00508893,0.0046,744.3,23.2,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-20JUN25-108000-C,106502.375,106132.16,40.25,,,0.0285,0.029,0.02875,0.02853335,0.027,201.7,14.2,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-26SEP25-75000-P,108631.85,106132.16,51.09,,,0.0105,0.0115,0.011,0.01099228,0.012,642.3,0.2,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-3JUN25-102500-P,106141.18876171448,106132.16,43.82,,,,0.0002,,2e-06,0.0004,16.8,20.0,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-26DEC25-140000-C,110448.13,106132.16,48.71,,,0.063,0.0645,0.06375,0.06373277,0.0613,1363.4,120.0,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-20JUN25-118000-C,106502.375,106132.16,40.93,,,0.0055,0.006,0.00575,0.00577606,0.0055,65.2,16.9,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-20JUN25-116000-C,106502.375,106132.16,40.71,,,0.008,0.0085,0.00825,0.00819999,0.0085,35.3,28.3,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-13JUN25-124000-P,106361.57,106132.16,44.55,,,0.1605,0.193,0.17675,0.16635898,,0.0,0.0,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-5JUN25-124000-C,106194.12292057149,106132.16,62.41,,,,0.0001,,1.049e-05,,0.0,0.0,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-13JUN25-112000-C,106361.57,106132.16,38.99,,,0.008,0.0085,0.00825,0.00818098,0.009,210.5,6.9,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-6JUN25-94000-C,106217.56,106132.16,60.19,,,0.114,0.1165,0.11525,0.11538927,0.108,1.6,0.0,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-5JUN25-116000-C,106194.12292057149,106132.16,49.1,,,0.0001,0.0002,0.00015,0.0001454,0.0001,16.2,17.1,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-29AUG25-126000-P,108012.2588888889,106132.16,45.88,,,0.188,0.2585,0.22325,0.20180839,,0.0,0.0,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-20JUN25-112000-P,106502.375,106132.16,40.5,,,0.0625,0.0675,0.065,0.06753421,,0.0,0.0,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-26SEP25-140000-C,108631.85,106132.16,47.45,,,0.027,0.028,0.0275,0.02748223,0.0275,2396.5,129.2,1748918018497
1748918019373,2025-06-03 10:33:39,BTC-27MAR26-340000-P,112215.37,106132.16,58.64,,,,,,2.035643,,0.0,0.0,1748918018498
1748918019373,2025-06-03 10:33:39,BTC-5JUN25-111000-P,106194.12292057149,106132.16,37.61,,,0.04,0.057,0.0485,0.0461224,,0.0,0.0,1748918018498
1748918019373,2025-06-03 10:33:39,BTC-3JUN25-111000-P,106141.18876171448,106132.16,45.8,,,0.038,0.0575,0.04775,0.04577698,0.063,0.1,0.1,1748918018498
1748918019373,2025-06-03 10:33:39,BTC-4JUN25-106000-C,106167.65584114299,106132.16,34.19,,,0.008,0.009,0.0085,0.00871513,0.0105,24.4,27.3,1748918018498
1748918019373,2025-06-03 10:33:39,BTC-25JUL25-92000-P,107237.77,106132.16,45.75,,,0.016,0.0165,0.01625,0.01647991,0.0165,685.7,332.0,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-27JUN25-60000-C,106640.15,106132.16,86.54,,,0.4365,0.439,0.43775,0.43764813,0.4515,584.0,0.0,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-5JUN25-108000-C,106194.12292057149,106132.16,35.24,,,0.0044,0.0049,0.00465,0.00458499,0.0055,19.5,20.7,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-27MAR26-110000-P,112215.37,106132.16,48.93,,,0.1615,0.165,0.16325,0.16328207,0.1695,34.7,0.0,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-25JUL25-110000-P,107234.74,106132.16,44.01,,,0.0805,0.0815,0.081,0.080815,0.0933,314.9,12.3,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-4JUN25-120000-C,106167.65584114299,106132.16,59.89,,,,0.0001,,1.93e-06,,0.0,0.0,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-13JUN25-85000-C,106361.57,106132.16,60.74,,,0.1995,0.207,0.20325,0.20131741,,0.0,0.0,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-4JUN25-108000-C,106169.64388214129,106132.16,35.15,,,0.0021,0.0025,0.0023,0.00230067,0.003,40.2,33.8,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-29AUG25-40000-C,108012.2588888889,106132.16,84.8,,,0.629,0.6315,0.63025,0.63035339,,0.0,0.0,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-5JUN25-118000-C,106194.12292057149,106132.16,52.12,,,,0.0002,,6.487e-05,,0.0,0.0,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-13JUN25-119000-C,106361.57,106132.16,40.66,,,0.0014,0.0016,0.0015,0.00148898,0.001,256.1,1.8,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-13JUN25-118000-C,106358.54,106132.16,40.41,,,0.0018,0.0021,0.00195,0.0019256,0.0018,44.0,3.2,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-6JUN25-122000-C,106217.56,106132.16,58.17,,,,0.0002,,0.00010647,0.0001,189.1,135.5,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-25JUL25-75000-C,107237.77,106132.16,55.92,,,0.3025,0.3055,0.304,0.30395541,0.2891,20.0,0.0,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-29AUG25-85000-P,108012.2588888889,106132.16,47.92,,,0.016,0.017,0.0165,0.01649872,0.0165,44.1,26.8,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-25JUL25-94000-C,107237.77,106132.16,45.17,,,0.142,0.145,0.1435,0.14367026,0.132,227.1,0.5,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-20JUN25-102000-C,106502.375,106132.16,40.28,,,0.059,0.061,0.06,0.05937818,0.0615,0.3,0.0,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-13JUN25-113000-P,106361.57,106132.16,39.03,,,0.0645,0.0735,0.069,0.06880106,0.05,0.8,0.0,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-27MAR26-70000-C,112215.37,106132.16,51.7,,,0.404,0.4085,0.40625,0.40573893,0.4,3.7,0.0,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-27JUN25-125000-C,106640.15,106132.16,44.05,,,0.0045,0.0046,0.00455,0.0045068,0.0046,4646.5,65.7,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-13JUN25-114000-P,106361.57,106132.16,39.47,,,0.0715,0.0785,0.075,0.07694428,0.0745,2.2,0.0,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-13JUN25-110000-C,106358.54,106132.16,38.77,,,0.0125,0.013,0.01275,0.0126856,0.013,617.2,125.7,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-5JUN25-98000-P,106194.12292057149,106132.16,50.58,,,0.0002,0.0004,0.0003,0.00029478,0.001,0.2,0.2,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-27JUN25-140000-P,106640.15,106132.16,50.09,,,0.311,0.3155,0.31325,0.31369302,0.2714,243.9,0.0,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-13JUN25-122000-P,106361.57,106132.16,42.89,,,0.1225,0.152,0.13725,0.14779803,,0.0,0.0,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-26DEC25-80000-P,110448.13,106132.16,49.85,,,0.0335,0.0345,0.034,0.03403081,0.036,1494.7,0.5,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-26DEC25-280000-C,110448.13,106132.16,57.78,,,0.0036,0.0042,0.0039,0.00390601,0.0042,112.7,0.3,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-26DEC25-180000-C,110451.16,106132.16,50.99,,,0.0225,0.024,0.02325,0.02323199,0.023,1826.8,22.4,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-25JUL25-122000-P,107237.77,106132.16,44.75,,,0.157,0.1645,0.16075,0.16075329,0.128,6.8,0.0,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-3JUN25-107000-C,106141.18876171448,106132.16,31.55,,,0.0006,0.0007,0.00065,0.00062564,0.0007,267.1,264.2,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-27JUN25-260000-C,106640.15,106132.16,113.27,,,0.0001,0.0002,0.00015,0.00014239,0.0002,661.9,0.0,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-27MAR26-135000-C,112215.37,106132.16,49.54,,,0.1075,0.111,0.10925,0.10942146,0.1075,41.4,0.0,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-27MAR26-115000-P,112215.37,106132.16,48.99,,,0.188,0.1915,0.18975,0.1897692,0.1798,29.5,0.0,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-26DEC25-400000-C,110448.13,106132.16,64.39,,,0.0009,0.0013,0.0011,0.00108919,0.0013,418.0,0.0,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-27JUN25-115000-C,106640.15,106132.16,42.06,,,0.016,0.0165,0.01625,0.01617077,0.0165,4219.9,51.8,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-26SEP25-125000-P,108631.85,106132.16,46.47,,,0.199,0.206,0.2025,0.2026263,0.2205,3.5,0.0,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-13JUN25-105000-C,106361.57,106132.16,38.55,,,0.0325,0.033,0.03275,0.03250903,0.033,168.8,46.4,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-6JUN25-130000-P,106217.56,106132.16,71.46,,,0.2175,0.2625,0.24,0.22382729,,0.0,0.0,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-27MAR26-190000-P,112215.37,106132.16,51.43,,,0.658,0.827,0.7425,0.73109556,,0.0,0.0,1748918018499
1748918019373,2025-06-03 10:33:39,BTC-25JUL25-112000-P,107237.77,106132.16,44.08,,,0.092,0.093,0.0925,0.09237537,0.1053,393.9,5.1,1748918018504
1748918019373,2025-06-03 10:33:39,BTC-25JUL25-108000-C,107234.74,106132.16,43.95,,,0.0625,0.0635,0.063,0.06301573,0.0644,368.1,89.7,1748918018504
1748918019373,2025-06-03 10:33:39,BTC-5JUN25-108000-P,106194.12292057149,106132.16,35.24,,,0.0195,0.0225,0.021,0.02159042,,0.0,0.0,1748918018504
1748918019373,2025-06-03 10:33:39,BTC-26SEP25-60000-C,108631.85,106132.16,59.58,,,0.45,0.453,0.4515,0.45146281,0.4685,26.3,0.0,1748918018504
1748918019373,2025-06-03 10:33:39,BTC-25JUL25-110000-C,107234.74,106132.16,44.01,,,0.055,0.0555,0.05525,0.05510048,0.0555,1104.2,43.9,1748918018504
1748918019373,2025-06-03 10:33:39,BTC-13JUN25-155000-P,106361.57,106132.16,73.55,,,0.45,0.505,0.4775,0.45726302,,0.0,0.0,1748918018504
1748918019373,2025-06-03 10:33:39,BTC-29AUG25-90000-P,108012.2588888889,106132.16,46.71,,,0.0245,0.0255,0.025,0.02500784,0.024,103.8,9.1,1748918018504
1748918019373,2025-06-03 10:33:39,BTC-26SEP25-100000-C,108628.82,106132.16,45.82,,,0.1425,0.144,0.14325,0.14312983,0.145,2432.4,1.2,1748918018504
1748918019373,2025-06-03 10:33:39,BTC-27JUN25-240000-P,106640.15,106132.16,106.21,,,1.246,1.2545,1.25025,1.250623,1.6845,35.3,0.0,1748918018504
1748918019373,2025-06-03 10:33:39,BTC-27MAR26-300000-C,112218.4,106132.16,56.84,,,0.0075,0.0095,0.0085,0.00864346,0.0105,108.4,0.0,1748918018504
1748918019373,2025-06-03 10:33:39,BTC-26DEC25-220000-C,110451.16,106132.16,53.71,,,0.01,0.0105,0.01025,0.0100914,0.0105,150.5,39.9,1748918018504
